연수 당일;;;연수 당일
배 아프다 …;;;배 아파 …
왠지 점점 마비 되다 기분;;;왠지 점점 마비 되는 기분 이네
그렇다 가보다;;;그럼 가볼 까
우정 교류 지옥 합숙;;;우정 과 교류 의 지옥 합숙
무슨 일이 일어나다 안 놀라다;;;무슨 일이 일어나도 안 놀랄 거야
이 이 곳 연수 처;;;이 이 곳 이 연수 처
과연 부자 학교;;;과연 부자 학교 네
이렇다 멋지다 호텔 운영 하다 거;;;이런 멋진 호텔 까지 운영하는 거 냐
이 근방 호텔;;;이 근방 의 호텔
여관;;;여관
전부 NAME 모체;;;전부 NAME 가 모체 야
놀라다 않다;;;놀라지 않 을 거야
십수 곳 숙소;;;십수 곳 의 숙소 를
NAME 리조트;;;NAME 리조트 라는
브랜드 경영 하다;;;브랜드 로 경영 하는 데
학교 졸업생 리조트;;;학교 졸업생 이 리조트 의
요리 부문 취직 하다 경우 많다;;;요리 부문 에 취직 하는 경우 도 많지
그냥 묵다;;;그냥 묵으 려면
그건 완전하다 하다 달다 방 세다;;;그건 완전히 한 달 치 방 세잖 아
놀라다 않다 하다;;;놀라지 않겠 다고 했 잖 아
놀라다 있다 NAME 군;;;놀라고 있잖 아 NAME 군
그렇다 건 오늘 밤;;;그렇 다는 건 오늘 밤 은
여기 묵 수 있다;;;여기 묵 을 수 있는 거야
진짜 흥분 되다;;;진짜 흥분 된 다
오늘 과제 살아나다 말 이지;;;오늘 과제 에서 살아남 으면 말 이지
이부 사키 찬물 툭 끼 얹다;;;이부 사키 는 찬물 을 툭 끼 얹네
현실 주의자 거들다;;;현실 주의자 거든
봐;;;봐
방 짐 정리 하다 바로 집합;;;방 에 짐 정리하면 바로 집합 이야
도저히 천 명 가깝다;;;도저히 천 명 에 가까운
그렇다;;;그래
지금 시작 되다 건;;;지금 부터 시작되는 건
틀림없다 지옥 합숙;;;틀림없 는 지옥 합숙 이야
이 인원 중 몇 살아나다 …;;;이 인원 중 몇 이나 살아남 을지 …
니쿠미잖;;;니쿠미잖 아
유 유키 히;;;유 유키 히 라
오랜만;;;오랜만 이야
니쿠미;;;니쿠미
잠깐 유키 히 군;;;잠깐 만 유키 히 라 군
어 합의 거;;;어 합의 한 건데
안 그렇다 니쿠미;;;안 그래 니쿠미
기쁘다;;;기쁘 잖 아
유키 히 NAME;;;유키 히 라 NAME
조심 하다 유키 히;;;조심해 라 유키 히 라
응 뭘;;;응 뭘
좋다 아침 제군 들;;;좋 은 아침 이다 제군 들
합숙 개요 설명 하다;;;합숙 의 개요 를 설명하지
일정 박 일;;;일정 은 박 일
제군 몇 개 그룹 나뉘다;;;제군 은 몇 개 의 그룹 으로 나뉘 어
강사 평가 일정 라인;;;강사 의 평가 가 일정 라인 을
밑도 학생 실격;;;밑도 는 학생 은 실격
학교 강제 송환 동시;;;학교 로 강제 송환 과 동시 에
과제 심사 관 하다 것;;;과제 심사 에 관한 것 은
게스트 강사 초빙 하다;;;게스트 강사 를 초빙 했 지
어 게스트;;;어 게스트
바쁘다 중 오늘 위해 모이다;;;바쁘 신 중 에 오늘 을 위해 모여 주 신
NAME 학원 졸업생;;;NAME 학원 의 졸업생 이다
졸업생;;;졸업생
졸업 도달 률;;;졸업 까지 도달 률
하다 자릿수 이기다 내다 천재 들;;;한 자릿수 를 이겨 낸 천재 들
거기;;;거기
앞 째줄;;;앞 에서 째줄
아 미안 미안;;;아 미안 미안
그 옆;;;그 옆 이다
퇴학;;;퇴학
돌아가다 되다;;;돌아가도 된 다
이 것 요리 향;;;이건 요리 의 향 을
흐리다 만들다;;;흐리 게 만들 거든
멋 내기 중요하다;;;멋 내기 는 중요하지
만들다 사람 촌스럽다;;;만드는 사람 이 촌스러 우면
요리 색 바;;;요리 의 색 이 바 래 니까
하지만 다음;;;하지만 다음 부턴
무향 헤어 리 퀴드 고르다;;;무향 헤어 리 퀴드 를 고르 도록
퇴학;;;퇴학
고작 그렇다 것;;;고작 그런 걸 로
고작 그렇다 것 손님;;;고작 그런 걸 로 손님 을
잃다 경우 있다;;;잃는 경우 도 있지
네 놈;;;네 놈 은
내 가게 망치다 생각 이;;;내 가게 를 망칠 생각 이 냐
수고 하다 학생;;;수고했 다 학생
프랑스 풀 스포 르 훈장;;;프랑스 풀 스포 르 훈장 을
수상한 최초 일본인 이;;;수상한 최초 의 일본인 이 지
그리고;;;그리고
에프 미즈하라 셰프;;;에프 의 미즈하라 셰프 에
초밥 집 긴자 히노;;;초밥 집 긴자 히노 와의
세 키모리 주방 장도 있다;;;세 키모리 주방 장도 있어
대단하다;;;대단해
오베르 주 테 조로;;;오베르 주 테 조로
도나 드 고토;;;도나 드 고토 다
난 널 만나다 위해;;;난 널 만나기 위해
밤새다 이야기 꽃;;;밤새도 록 이야기 꽃 을
피우다 보지 않다;;;피워 보지 않겠 나
그 손 놓다 고토 셰프;;;그 손 놓 으세요 고토 다 셰프
일본 요리 점 키 리노;;;일본 요리 점 키 리노 야
이누이 히 나코;;;이누이 히 나코
그런데 당신;;;그런데 당신
차다 귀엽다;;;참 귀엽 네요
정말 맛있다 보이다;;;정말 맛있어 보이 네요
히 나코;;;히 나코
돌아가다;;;돌아가자
어머;;;어머
다음 내 가게 와 보다;;;다음 에 내 가게 에 와 보세 요
저건;;;저건
졸업 시험 수석;;;졸업 시험 을 수석 에
역대 최고 득점 돌파;;;역대 최고 득점 으로 돌파 하고
지금 위치 선택 하다 남자;;;지금 의 위치 를 선택한 남자
NAME 리조트 총 조리 장 겸;;;NAME 리조트 총 조리 장 겸
이사회 임원;;;이사회 임원
도지 마 기다;;;도지 마 긴
감동 적;;;감동 적 이야
눈앞 주다 있다;;;눈앞 에 줄 지 어 있어
어서 와;;;어서 와 라
우리 NAME 리조트;;;우리 NAME 리조트 에
이번 모이다 졸업생 들;;;이번 에 모인 졸업생 들 은
전원 자신 성;;;전원 이 자신 의 성 을
가지다 오너 셰프;;;가진 오너 셰프 다
우린 합숙 기간 일 동안;;;우린 합숙 기간 일 동안
너희 자기 가게 종업원;;;너희 를 자기 가게 종업원 과
마찬가지 대하다;;;마찬가지 로 대하겠 다
이 의미 알다;;;이 의미 를 알 겠 나
우리 만족 하다 한;;;우리 가 만족할 만 한
일 처리 해내다 못 녀석;;;일 처리 를 해내지 못 한 녀석 은
모가지;;;모가지
퇴학 거;;;퇴학 이란 거 다
즉각 퇴장 가능하다 건;;;즉각 퇴장 이 가능하 단 건
이미 보다 바 같다;;;이미 본 바 와 같지
너희 무운 빌다;;;너희 의 무운 을 빌겠 다
그렇다;;;그럼
각 그룹;;;각 그룹
이동 개시;;;이동 개시
또 너 같다 그룹 이;;;또 너 랑 같은 그룹 이 냐
불만 있다;;;불만 있냐
안녕;;;안녕
그렇다;;;그래
아 밤 마루이;;;아 밤 에는 마루이
이렇다 때 내 방;;;이런 때 까지 내 방 에
모이다 필요 없다;;;모일 필요 없잖 아
제 수업 인 조로 임해 줄다;;;제 수업 은 인 조로 임해 주세 요
각자 지정 되다 조리 대 위치 하다;;;각자 지정 된 조리 대 에 위치해 주 세요
다행;;;다행 이다
NAME 군 하다;;;NAME 군 과 함 께 야
오 힘내다;;;오 힘내자
유키 히 NAME;;;유키 히 라 NAME
맞다;;;맞지
맞다;;;맞는 데
초 넘다 꾹꾹 …;;;초 넘게 꾹꾹 …
고의 받아들이다 되다;;;고의 로 받아들여 도 되 겠 지
물론 이;;;물론 이 지
합숙 중 언젠가 혼 내주다 수;;;합숙 중 언젠가 혼 내줄 수
있다 거란 기대다;;;있 을 거란 기대는 했지만
네 신발;;;네 신발 처럼
뭐;;;뭐
저 저기;;;저 저기
안 그래도 어렵다 합숙;;;안 그래도 어려운 합숙 이니까
싸다 싸우다 때 …;;;싸 싸울 때 가 …
겨우 널 박살 낼 수 있다;;;겨우 널 박살 낼 수 있겠 군
기쁘다 유키 히 NAME;;;기쁘 다고 유키 히 라 NAME
그렇다;;;그러 냐
잘 돼다 축하 하다;;;잘 됐 구나 축하해
알다 슬슬 발 치우다;;;알 겠 으니까 슬슬 발 치워 라
모르다 게 있다 물어보다;;;모르는 게 있으 면 물어보세 요
저기 …;;;저기 …
이누이 셰프;;;이누이 셰프
아 그렇다;;;아 그랬 나요
제 낼 과제;;;제 가 낼 과제 는
여기 있다 식 자재 이용 하다;;;여기 있는 식 자재 를 이용해
일식 메인 되다;;;일식 에서 메인 이 될
하다 요리 만들다 것 이다;;;한 요리 를 만드는 것 입니 다
여기 …;;;여기 라니 …
식 자재 같다 건 어디 …;;;식 자재 같은 건 어디 에도 …
훌륭하다 소재 보고 이다;;;훌륭한 소재 의 보고 입니 다
조미료 기름;;;조미료 나 기름
조리 기구 여기 모이다;;;조리 기구 는 여기 모여 있 습니다
낚시 도구 같다 것;;;낚시 도구 같은 것 도
자유롭다 사용 하다 괜찮다;;;자유롭 게 사용해도 괜찮 아요
이 주변 사유 지라;;;이 주변 은 사유 지라
울타리 치다 있다;;;울타리 가 쳐 져 있 습니다
울타리 넘어서다;;;울타리 를 넘어서면
그 시점 실격;;;그 시점 에서 실격
한정 되다 필드;;;한정된 필드 에서
식 자재 확보 및 조리;;;식 자재 확보 및 조리
절 만족 시키다 요리;;;절 만족 시킬 요리 를
제한 시간 시간;;;제한 시간 은 시간
그렇다 준비 시작;;;그럼 준비 시작
목소리 크게 안 내주다;;;목소리 를 크게 안 내주시 니까
우선 뭐 잡히다 알아보다 돼다;;;우선 뭐 가 잡히는 지 알아봐 야 돼
은어 라면 소금 구이;;;은어 라면 소금 구이 를
만들다 수 있다;;;만들 수 있잖 아
아무튼 고작 시간 없다;;;아무튼 고작 시간 밖에 없어
서다 두다;;;서 둘 러
뭐;;;뭐
승부;;;승부 라고
이 결판;;;이 결판
당신 맡다 싶다;;;당신 에게 맡기 고 싶 습니다
응;;;응
누구 요리 맛있다;;;누구 요리 가 맛있는 지
엄정 심사;;;엄정 한 심사 를
어;;;어
왜;;;왜 요
과제 상관없다 싫다;;;과제 랑 상관없 어서 싫은 데요
어;;;어
네 들다 뜨다 탓 묘 분위기 …;;;네 가 들 뜬 탓 에 묘 한 분위기 가 …
꼴 사다;;;꼴 사 나 워
꼴 사다 형;;;꼴 사 나 워 형
시끄럽다;;;시끄러워
너 웃다 마;;;너 까지 웃지 마
형;;;형
형제;;;형제 야
안 닮다;;;안 닮았 어
좌 좌우 간 네겐 절대 질 수 없다;;;좌 좌우 지 간 네겐 절대 질 수 없어
널 넘어서다 요리;;;널 넘어서는 요리 를
만들다 보이다;;;만들어 보이 겠 어
알다 유키 히;;;알 겠 냐 유키 히 라
자 얼른 가다;;;자 얼른 가자
저 뭐;;;저 게 뭐 야
저기 NAME 군;;;저기 NAME 군
다녀오다;;;다녀오세 요
미지 상황;;;미지 의 상황 에서
인간 시야 급격 하다 좁다;;;인간 의 시야 는 급격 하게 좁 아 진 다
전혀 안 낚;;;전혀 안 낚 여
소란 떨다 마 멍 청아;;;소란 떨지 마 멍 청아
물고기 도망치다;;;물고기 가 도망치 잖 아
좋다;;;좋 아
이 걸 뫼니에르 만들다 …;;;이 걸 뫼니에르 로 만들어 서 …
하지만 밀가루 없다;;;하지만 밀가루 가 없잖 아
죽순 뭐 찾다 하다;;;죽순 이든 뭐 든 찾으 라고 했 잖 아
찾아보다 아 무 없다;;;찾아봤 지만 아 무 데도 없다 고
그릇 되다 선택 하다;;;그릇 된 선택 을 한 다
이 과제 약간 사전 연습;;;이 과제 는 약간 의 사전 연습
이 정도 넘어지다 요리사;;;이 정도 에 넘어지는 요리사 는
서다 두다 낚아 조리 하다 않다 …;;;서 둘 러 낚아 서 조리 하지 않으 면 …
메뉴 어쩌다 NAME 군;;;메뉴 는 어쩔 까 NAME 군
무지개송어 라면 소금 구이;;;무지개송어 라면 소금 구이
아니다 조림;;;아니 면 조림
곁 들이다 생각 하다;;;곁 들임 도 생각해야 지
산나물 그렇다 것 찾다 해;;;산나물 이나 그런 것 도 찾아 야 해
아마 다 들다 그렇게 나오다;;;아마 다 들 그렇게 나오겠 지
그렇다 때 아니다;;;그럴 때 가 아니 야
무조건 요리 완성 하다 해;;;무조건 요리 를 완성해야 해
뭐 그건 그렇지만;;;뭐 그건 그렇지만
다행;;;다행 이다
간신히 생선 확보 하다;;;간신히 생선 은 확보 했 네
그렇다;;;그래
남다 건 어떻다;;;남은 건 어떻 게
조리 하다 문제;;;조리 할 지 가 문제 인데
엄정 심사;;;엄정 한 심사 를
닥치다 닥치;;;닥쳐 닥치 라고
너희 생선 이;;;너희 도 생선 이 냐
나 차다 이 놈 저 놈;;;나 참 이 놈 이고 저 놈 이고
테마 일식;;;테마 가 일식 이라고
생선 요리 건;;;생선 요리 라는 건
발상 폭 너무 좁다 거 아니다;;;발상 의 폭 이 너무 좁 은 거 아니 야
그렇다 네 놈 들 뭘 …;;;그럼 네 놈 들 은 뭘 …
뭣;;;뭣
오리 아니다;;;오리 만이 아니 야
아 무도 찾다 하다;;;아 무도 찾으 려 하지
않다 게 신기하다;;;않는 게 신기하 군
제길;;;제길
민물고기 외 그렇다 방법 …;;;민물고기 외 에도 그런 방법 이 …
하지만 애초;;;하지만 애초 에
손질 해보다 적도 없다 …;;;손질 해본 적도 없으 니 …
거기 방해 되다;;;거기 방해 된 다
비키다 유키 히;;;비켜 유키 히 라
이 사미;;;이 사미
OK;;;OK
가슴 살;;;가슴 살
다리 살 정확하다;;;다리 살 을 정확하게
분리 하다 있다;;;분리해 내 고 있어
저런 스피드;;;저런 스피드 인데
내장 전혀 흠 내지 않다;;;내장 에는 전혀 흠 을 내지 않아
정말 훌륭하다 칼 놀림 …;;;정말 훌륭한 칼 놀림 …
왜;;;왜
무슨 볼일;;;무슨 볼일 이라도
아 아니다;;;아 아니 요
그렇다;;;그래
하지만 형 이 라면 나;;;하지만 형 이 라면 나 보다
배다 빠르다 해내다;;;배는 빠르 게 해낼 거야
작업 하나 하나 끊임없다 …;;;작업 하나 하나 가 끊임없 이 …
군더더기 없다;;;군더더기 없는
물 흐르다 듯 동작;;;물 흐르는 듯 한 동작
이 사람 대체 …;;;이 사람 은 대체 …
뭐 저 정도 하다 수 있다;;;뭐 저 정도 는 할 수 있겠 지
저건 현장 알 있다 손;;;저건 현장 을 알 고 있는 손 이야
포르노 불;;;포르노 불 이여
아첸테레 일어나다;;;아첸테레 일어나 라
소개 늦다;;;소개 가 늦었 군
내 이름 NAME 알디;;;내 이름 은 NAME 알디 니
이 사미 알디 니야;;;이 사미 알디 니야
주방 있다;;;주방 에 있었 지
트 토리아;;;트 라 토리아
이탈리아어;;;이탈리아어 로
소위 대중 식당 뜻 하다 단어;;;소위 대중 식당 을 뜻하는 단어 지
너 마찬가지 유키 히;;;너 와 마찬가지 지 유키 히 라
나다 현장 가게;;;나도 현장 에서 가게 를
지키다 요리사;;;지켜 오 던 요리사 다
넌 시업 식 날 그렇다;;;넌 시업 식 날 그랬 지
손님 앞 서다 보다 적도 없다;;;손님 앞 에 서 본 적도 없는
놈 들 질 생각 없다;;;놈 들 에게 질 생각 없 습니다
넌 자신 프로 하다;;;넌 자신 이 프로 라고 했 지
그렇다 같다 프로 로서 질 수 없다;;;그럼 같은 프로 로서 질 수 는 없지
누가 위인 가르치다;;;누가 위인 지 가르쳐 주 마
재밌다;;;재밌 군
덤벼 봐;;;덤벼 봐
저 뭐;;;저 게 뭐 야
반달 의미 하다 이탈리아;;;반달 을 의미하는 이탈리아 에서
사용 되다 양손잡이 칼 이군;;;사용되는 양손잡이 칼 이군 요
간다;;;간다
트리 타레;;;트리 타레
저런 특수 칼;;;저런 특수 한 칼 을
오리 곧 다 굽다;;;오리 도 곧 다 구워 질 거야
동시 살사 완성 하다;;;동시 에 살사 를 완성하자
알다;;;알 았 어
좋다;;;좋 아
우노;;;우노
피 끝;;;피 네 끝
경쾌 함;;;경쾌 함 이야말로
너무 빨르다;;;너무 빨라
오리 손질 하다 것 있다;;;오리 를 손질하는 것 도 있었 는데
오리 향 구이;;;오리 향 구이
그린 소스 곁 들이다;;;그린 소스 곁 들임
부온 아 페티 토 들다 보다;;;부온 아 페티 토 드셔 보시 길
그렇다;;;그럼
그리고 코 꿰뚫 청량감;;;그리고 코 를 꿰뚫 는 청량감 이
맛 격조 높이 있다;;;맛 의 격조 를 높이 고 있어
뱃속 깊숙이 울리다;;;뱃속 깊숙이 울린 다
오리가 부르다 아리아;;;오리가 부르는 아리아
이 오리 라면;;;이 오리 라면
어이 저 그린 소스;;;어이 저 그린 소스
살사 베르데 아니다;;;살사 베르데 아니 야
그건;;;그건
안초비 이탈리안 파슬리;;;안초비 나 이탈리안 파슬리 를
자다 다지다 만들다;;;잘 게 다져 서 만드는
이탈리아 요리 기본;;;이탈리아 요리 의 기본
무슨 생각;;;무슨 생각 이야
테마 일식;;;테마 는 일식 이라고
그렇다 건 실격 일 게 뻔하다;;;그런 건 실격 일 게 뻔해
아니다;;;아니 요
안초비 아니다 은어 젓갈;;;안초비 가 아닌 은어 젓갈
우 루카 주체 만들어지다 거;;;우 루카 를 주체 로 만들어진 거 죠
우 루카 본디 일주일 이상;;;우 루카 는 본디 일주일 이상
시간 들이다 만들다 거;;;시간 을 들여 만드는 건데
이 것 즉석 이군;;;이건 즉석 이군 요
네;;;네
씻다 내다 은어 내장;;;씻어 낸 은어 의 내장 을
맛술 간장 소금 넣다;;;맛술 간장 소금 을 넣으 면
적당하다 쓴맛 끝내다;;;적당한 쓴맛 이 끝내 주 는
